index,X,Y,FID,Fuel_Type,Station_Na,Street_Add,Intersecti,City,State,ZIP,Plus4,Station_Ph,Status_Cod,Expected_D,Groups_Wit,Access_Day,Cards_Acce,BD_Blends,NG_Fill_Ty,NG_PSI,EV_Level1,EV_Level2,EV_DC_Fast,EV_Other_I,EV_Network,EV_Netwo_1,Geocode_St,Latitude,Longitude,Date_Last,ID,Updated_At,Owner_Type,Federal_Ag,Federal__1,Open_Date,Hydrogen_S,NG_Vehicle,LPG_Primar,E85_Blende
6621,-112.09699020003768,33.47320410038895,1622,BD,City of Phoenix - Encanto Park Yard,1801 W Encanto, ,Phoenix,AZ,85007,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.473204,-112.09699,2013-10-31T00:00:00.000Z,53260, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6622,-117.3269999997502,33.99869999990511,1623,ELEC,A-Check America,1501 Research Park Dr, ,Riverside,CA,92507,0,877-345-2021,E, ,Public - see hours,24 hours daily, , , , , ,4, , , , ,GPS,33.9987,-117.327,2013-02-25T00:00:00.000Z,50952, ,P, , ,2013-01-24T00:00:00.000Z, , , , 
6623,-112.07860799985929,33.45221989982854,1624,BD,City of Phoenix - Fire Station #1,323 N 4th Ave, ,Phoenix,AZ,85003,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.45222,-112.078608,2013-10-31T00:00:00.000Z,53261, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6624,-117.24596200024608,32.770573000243814,1625,ELEC,City of San Diego - Mission Bay Park - Bonita Cove,1100 W Mission Bay Dr, ,San Diego,CA,92109,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,2, , ,Blink Network,http://www.blinknetwork.com/,GPS,32.770573,-117.245962,2013-11-25T00:00:00.000Z,50954,2013-11-26 18:05:23 UTC,P, , ,2013-02-15T00:00:00.000Z, , , , 
6625,-112.11138589983936,33.479551400276925,1626,BD,City of Phoenix - Fire Station #10,2731 N 24th Dr, ,Phoenix,AZ,85009,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.479551,-112.111386,2013-10-31T00:00:00.000Z,53262, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6626,-117.21100000044964,32.780509999836674,1627,ELEC,City of San Diego - Mission Bay Park - Playa Pacifica Park,2590 E Mission Bay Dr, ,San Diego,CA,92109,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,4, , ,Blink Network,http://www.blinknetwork.com/,GPS,32.78051,-117.211,2013-02-25T00:00:00.000Z,50955, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6627,-112.02294589983336,33.45818389966728,1628,BD,City of Phoenix - Fire Station #11,2727 E Roosevelt, ,Phoenix,AZ,85008,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.458184,-112.022946,2013-10-31T00:00:00.000Z,53263, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6628,-117.1526120004434,32.77786400012354,1629,ELEC,Civita Street Parking,Civita Blvd, ,San Diego,CA,92108,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,4, , ,Blink Network,http://www.blinknetwork.com/,GPS,32.777864,-117.152612,2013-07-31T00:00:00.000Z,50956,2013-08-14 16:20:08 UTC,P, , ,2013-02-15T00:00:00.000Z, , , , 
6629,-112.01297440044816,33.49857019995483,1630,BD,City of Phoenix - Fire Station #12,4243 N 32nd St, ,Phoenix,AZ,85018,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.49857,-112.012974,2013-10-31T00:00:00.000Z,53264, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6630,-117.15902700039572,32.77034300042919,1631,ELEC,Hazard Center,7676 Hazard Center Dr, ,San Diego,CA,92108,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,4, , ,Blink Network,http://www.blinknetwork.com/,GPS,32.770343,-117.159027,2013-07-31T00:00:00.000Z,50957,2013-08-14 16:20:08 UTC,P, , ,2013-02-15T00:00:00.000Z, , , , 
6631,-111.97875000031225,33.479494000148065,1632,BD,City of Phoenix - Fire Station #13,2838 N 47th Pl, ,Phoenix,AZ,85008,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.479494,-111.97875,2013-10-31T00:00:00.000Z,53265, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6632,-117.1560000001998,32.709989999738745,1633,ELEC,Padres Parkade Garage,440 10th Ave, ,San Diego,CA,92101,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,5, , ,Blink Network,http://www.blinknetwork.com/,GPS,32.70999,-117.156,2013-02-25T00:00:00.000Z,50958, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6633,-112.12755999999396,33.46396099970041,1634,BD,City of Phoenix - Fire Station #14,1330 N 32nd Ave, ,Phoenix,AZ,85009,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.463961,-112.12756,2013-10-31T00:00:00.000Z,53266, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6634,-117.22899999955028,32.72525000018742,1635,ELEC,Pearl Hotel,1410 Rosecrans St, ,San Diego,CA,92106,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,2, , ,Blink Network,http://www.blinknetwork.com/,GPS,32.72525,-117.229,2013-02-25T00:00:00.000Z,50959, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6635,-112.15195900010777,33.506340999837334,1636,BD,City of Phoenix - Fire Station #15,4730 N 43rd Ave, ,Phoenix,AZ,85031,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.506341,-112.151959,2013-10-31T00:00:00.000Z,53267, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6636,-117.19895370035294,32.76669770013881,1637,ELEC,Relaxx Dry Cleaning,1105 Morena Blvd, ,San Diego,CA,92110,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,2, , , , ,GPS,32.766698,-117.198954,2013-11-25T00:00:00.000Z,50960,2013-11-26 18:05:23 UTC,P, , ,2013-02-15T00:00:00.000Z, , , , 
6637,-112.0521208998596,33.43138820000547,1638,BD,City of Phoenix - Fire Station #16,1414 E Mohave, ,Phoenix,AZ,85034,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.431388,-112.052121,2013-10-31T00:00:00.000Z,53268, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6638,-117.06905800002664,32.77302099981932,1639,ELEC,San Diego State University - Lot G,5500 Campanile Dr, ,San Diego,CA,92182,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , , ,2, ,Blink Network,http://www.blinknetwork.com/,GPS,32.773021,-117.069058,2013-11-25T00:00:00.000Z,50961,2013-11-26 18:05:23 UTC,P, , ,2013-02-15T00:00:00.000Z, , , , 
6639,-112.04838590028902,33.516214599923906,1640,BD,City of Phoenix - Fire Station #17,1531 E Missouri, ,Phoenix,AZ,85014,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.516215,-112.048386,2013-10-31T00:00:00.000Z,53269, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6640,-117.15300000034972,32.797350000302345,1641,ELEC,Sharp Memorial Hospital,7947 Birmingham Way,Located on the bottom floor of employee parking,San Diego,CA,92123,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,5, , ,Blink Network,http://www.blinknetwork.com/,GPS,32.79735,-117.153,2013-02-25T00:00:00.000Z,50962, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6641,-112.10783799972388,33.51042700030587,1642,BD,City of Phoenix - Fire Station #18,5019 N 23rd Ave, ,Phoenix,AZ,85015,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.510427,-112.107838,2013-10-31T00:00:00.000Z,53270, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6642,-117.15567100031636,32.88494099982733,1643,ELEC,Sullivan Solar Power,8949 Kenamar Dr, ,San Diego,CA,92121,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,1, , , , ,GPS,32.884941,-117.155671,2013-11-25T00:00:00.000Z,50963,2013-11-26 18:05:23 UTC,P, , ,2013-02-15T00:00:00.000Z, , , , 
6643,-112.08350399990962,33.53865060034496,1644,BD,City of Phoenix - Fire Station #20,726 W Glendale, ,Phoenix,AZ,85021,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.538651,-112.083504,2013-10-31T00:00:00.000Z,53271, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6644,-117.2280000001998,32.72650000027482,1645,ELEC,Sun Harbor,5000 N Harbor Dr, ,San Diego,CA,92106,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,1, , ,Blink Network,http://www.blinknetwork.com/,GPS,32.7265,-117.228,2013-10-25T00:00:00.000Z,50964,2013-10-24 16:19:27 UTC,P, , ,2013-02-15T00:00:00.000Z, , , , 
6645,-112.11767199996278,33.436213999876266,1646,BD,City of Phoenix - Fire Station #21,1212 S 27th Ave, ,Phoenix,AZ,85009,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.436214,-112.117672,2013-10-31T00:00:00.000Z,53272, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6646,-117.18100000014988,32.77406000006903,1647,ELEC,University of San Diego - Acala Vista,1520 Via Las Cumbres, ,San Diego,CA,92110,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,6, , ,Blink Network,http://www.blinknetwork.com/,GPS,32.77406,-117.181,2013-02-25T00:00:00.000Z,50965, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6647,-112.0704974999596,33.39959900029366,1648,BD,City of Phoenix - Fire Station #22,230 E Roeser Rd, ,Phoenix,AZ,85040,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.399599,-112.070498,2013-10-31T00:00:00.000Z,53273, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6648,-112.01316400001852,33.405916000223264,1649,BD,City of Phoenix - Fire Station #23,4416 S 32nd St, ,Phoenix,AZ,85040,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.405916,-112.013164,2013-10-31T00:00:00.000Z,53274, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6649,-117.1950000000499,32.77063000017442,1650,ELEC,University of San Diego - Institute for Peace & Justice,5555 Marian Way, ,San Diego,CA,92110,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,8, , ,Blink Network,http://www.blinknetwork.com/,GPS,32.77063,-117.195,2013-02-25T00:00:00.000Z,50966, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6650,-112.15176319971184,33.47717629974647,1651,BD,City of Phoenix - Fire Station #24,2602 N 43rd Ave, ,Phoenix,AZ,85009,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.477176,-112.151763,2013-10-31T00:00:00.000Z,53275, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6651,-117.18200000039968,32.77607000013046,1652,ELEC,University of San Diego - Manchester Valley Field,1720 Via Las Cumbres, ,San Diego,CA,92111,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,8, , ,Blink Network,http://www.blinknetwork.com/,GPS,32.77607,-117.182,2013-02-25T00:00:00.000Z,50967, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6652,-112.19543649959472,33.49344630000678,1653,BD,City of Phoenix - Fire Station #25,4010 N 63rd Ave, ,Phoenix,AZ,85033,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.493446,-112.195437,2013-10-31T00:00:00.000Z,53276, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6653,-117.18630200003724,32.772255999614735,1654,ELEC,University of San Diego - Mission,5821 Marian Way, ,San Diego,CA,92110,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,8, , ,Blink Network,http://www.blinknetwork.com/,GPS,32.772256,-117.186302,2013-02-28T00:00:00.000Z,50968,2013-03-20 02:07:59 UTC,P, , ,2013-02-15T00:00:00.000Z, , , , 
6654,-112.13031829984963,33.52738449989482,1655,BD,City of Phoenix - Fire Station #26,3301 W Rose Ln, ,Phoenix,AZ,85017,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.527384,-112.130318,2013-10-31T00:00:00.000Z,53277, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6655,-111.89799999970016,33.30225000043719,1656,ELEC,Sears,3111 W Chandler Blvd, ,Chandler,AZ,85226,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , , ,2, ,Blink Network,http://www.blinknetwork.com/,GPS,33.30225,-111.898,2013-02-25T00:00:00.000Z,50976, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6656,-112.0128525000428,33.60041099956805,1657,BD,City of Phoenix - Fire Station #27,12449 N 32nd St, ,Phoenix,AZ,85032,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.600411,-112.012852,2013-10-31T00:00:00.000Z,53278, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6657,-112.20351299972512,33.52347400032488,1658,ELEC,Shell,6705 W Bethany Home Rd, ,Glendale,AZ,85303,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,2, , ,Blink Network,http://www.blinknetwork.com/,GPS,33.523474,-112.203513,2013-03-31T00:00:00.000Z,50977,2013-04-16 19:08:53 UTC,P, , ,2013-02-15T00:00:00.000Z, , , , 
6658,-112.04682800021205,33.37927800027955,1659,BD,City of Phoenix - Fire Station #28,7409 S 16th St, ,Phoenix,AZ,85042,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.379278,-112.046828,2013-10-31T00:00:00.000Z,53279, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6659,-111.694,33.392039999746245,1660,ELEC,Sears,6515 E Southern Ave, ,Mesa,AZ,85206,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , , ,2, ,Blink Network,http://www.blinknetwork.com/,GPS,33.39204,-111.694,2013-02-25T00:00:00.000Z,50978, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6660,-111.99685229999363,33.442700799902056,1661,BD,City of Phoenix - Fire Station #29,3949 E Air Ln, ,Phoenix,AZ,85034,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-9,33.442701,-111.996852,2013-10-31T00:00:00.000Z,53280, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6661,-112.27699999995,33.709280000071985,1662,ELEC,Shell,24805 N Lake Pleasant Pkwy, ,Peoria,AZ,85383,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,2,2, ,Blink Network,http://www.blinknetwork.com/,GPS,33.70928,-112.277,2013-02-25T00:00:00.000Z,50979, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6662,-112.09092400034228,33.45573499987041,1663,BD,City of Phoenix - Fire Station #3,1257 W Pierce, ,Phoenix,AZ,85007,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.455735,-112.090924,2013-10-31T00:00:00.000Z,53281, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6663,-111.97200000019984,33.373470000440186,1664,ELEC,Arizona Grand Resort,8000 Arizona Grand Pkwy,From I-10 go west on Baseline Rd then south on Arizona Grand Pkwy. Charger located on south side of 8000 Camelback Building.,Phoenix,AZ,85044,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,3, , ,Blink Network,http://www.blinknetwork.com/,GPS,33.37347,-111.972,2013-02-25T00:00:00.000Z,50980, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6664,-112.11742660015744,33.548953499904144,1665,BD,City of Phoenix - Fire Station #30,2701 W Belmont, ,Phoenix,AZ,85051,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.548954,-112.117427,2013-10-31T00:00:00.000Z,53282, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6665,-112.04800000029972,33.5105299996598,1666,ELEC,Camelback Ford,1330 E Camelback Rd, ,Phoenix,AZ,85014,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,2, , ,Blink Network,http://www.blinknetwork.com/,GPS,33.51053,-112.048,2013-02-25T00:00:00.000Z,50981, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6666,-111.95735469985948,33.611868300381786,1667,BD,City of Phoenix - Fire Station #31,5730 E Thunderbird, ,Phoenix,AZ,85254,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.611868,-111.957355,2013-10-31T00:00:00.000Z,53283, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6667,-112.03998999963872,33.479026000149815,1668,ELEC,Phoenix Children's Hospital,1919 E Thomas, ,Phoenix,AZ,85016,0,888-998-2546  602-721-5427,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,1, , ,Blink Network,http://www.blinknetwork.com/,GPS,33.479026,-112.03999,2013-02-28T00:00:00.000Z,50982,2013-03-20 02:07:59 UTC,P, , ,2013-02-15T00:00:00.000Z, , , , 
6668,-111.99349100020947,33.377155000402965,1669,BD,City of Phoenix - Fire Station #32,7620 S 42nd Pl, ,Phoenix,AZ,85042,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.377155,-111.993491,2013-10-31T00:00:00.000Z,53284, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6669,-112.07499999985008,33.45982000029284,1670,ELEC,Roosevelt Square Company,121 W Portland St, ,Phoenix,AZ,85003,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,4, , ,Blink Network,http://www.blinknetwork.com/,GPS,33.45982,-112.075,2013-02-25T00:00:00.000Z,50983, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6670,-112.11070589995728,33.596173900405226,1671,BD,City of Phoenix - Fire Station #33,2409 W Cactus, ,Phoenix,AZ,85029,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.596174,-112.110706,2013-10-31T00:00:00.000Z,53285, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6671,-111.9714940002479,33.376322999806625,1672,ELEC,Sedona Building,7777 Arizona Grand Pkwy,Located on the NW side of building.,Phoenix,AZ,85044,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,4, , ,Blink Network,http://www.blinknetwork.com/,GPS,33.376323,-111.971494,2013-10-25T00:00:00.000Z,50984,2013-10-24 16:19:27 UTC,P, , ,2013-02-15T00:00:00.000Z, , , , 
6672,-112.0658376996501,33.63331980036855,1673,BD,City of Phoenix - Fire Station #35,646 E Paradise Ln, ,Phoenix,AZ,85022,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.63332,-112.065838,2013-10-31T00:00:00.000Z,53286, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6673,-111.92299999965024,33.56600999956186,1674,ELEC,ING - Scottsdale,7337 E Doubletree Ranch Rd, ,Scottsdale,AZ,85258,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,2, , ,Blink Network,http://www.blinknetwork.com/,GPS,33.56601,-111.923,2013-02-25T00:00:00.000Z,50985, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6674,-112.08542930002216,33.68202079972019,1675,BD,City of Phoenix - Fire Station #36,21602 N 9th Ave, ,Phoenix,AZ,85027,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.682021,-112.085429,2013-10-31T00:00:00.000Z,53287, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6675,-111.92600000039964,33.63373999960134,1676,ELEC,Scottsdale Financial Center III,16220 N Scottsdale Rd, ,Scottsdale,AZ,85254,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,5, , ,Blink Network,http://www.blinknetwork.com/,GPS,33.63374,-111.926,2013-02-25T00:00:00.000Z,50986, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6676,-111.99615259956276,33.63712350004955,1677,BD,City of Phoenix - Fire Station #37,16602 N 40th St, ,Phoenix,AZ,85032,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.637124,-111.996153,2013-10-31T00:00:00.000Z,53288, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6677,-111.96068299992048,33.3456219995557,1678,ELEC,Enterprise Rent-A-Car,1444 W Auto Dr,"Located on south entrance off E Auto Mall Drive, on NW corner of building",Tempe,AZ,85284,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,1, , ,Blink Network,http://www.blinknetwork.com/,GPS,33.345622,-111.960683,2013-02-28T00:00:00.000Z,50987,2013-03-20 02:07:59 UTC,P, , ,2013-02-15T00:00:00.000Z, , , , 
6678,-111.98702920043723,33.34859540015765,1679,BD,City of Phoenix - Fire Station #38,5002 E Warner Elliot Loop, ,Phoenix,AZ,85044,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.348595,-111.987029,2013-10-31T00:00:00.000Z,53289, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6679,-111.9290000002498,33.355879999562376,1680,ELEC,Tempe YMCA,7070 S Rural, ,Tempe,AZ,85283,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,2, , ,Blink Network,http://www.blinknetwork.com/,GPS,33.35588,-111.929,2013-02-25T00:00:00.000Z,50988, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6680,-112.1074210002789,33.39232300020631,1681,BD,City of Phoenix - Fire Station #39,2276 W Southern, ,Phoenix,AZ,85041,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.392323,-112.107421,2013-10-31T00:00:00.000Z,53290, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6681,-111.38869699976668,32.64638099998319,1682,ELEC,Bowlin Travel Center - Eaton,16098 E Camino Adelante Rd, ,Picacho,AZ,85241,0,520-466-0057,E, ,Public - see hours,24 hours daily; 2 additional DC Fast ports planned, , , , , ,2, , ,ChargePoint Network,http://www.mychargepoint.net/,GPS,32.646381,-111.388697,2013-07-31T00:00:00.000Z,51011,2013-08-14 16:20:08 UTC,P, , ,2012-12-08T00:00:00.000Z, , , , 
6682,-112.07806750011504,33.46610839998272,1683,BD,City of Phoenix - Fire Station #4,1601 N 3rd Ave, ,Phoenix,AZ,85013,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.466108,-112.078068,2013-10-31T00:00:00.000Z,53291, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6683,-117.2254220000252,32.87962600023979,1684,ELEC,University of California San Diego - Thornton East Campus Parking,9500 Gilman Dr,Located on 1st floor of the new parking structures across the street from the hospital,La Jolla,CA,92037,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,2, , ,Blink Network,http://www.blinknetwork.com/,GPS,32.879626,-117.225422,2013-08-31T00:00:00.000Z,51055,2013-09-12 16:55:04 UTC,P, , ,2013-02-15T00:00:00.000Z, , , , 
6684,-112.23818399959184,33.49143100024053,1685,BD,City of Phoenix - Fire Station #40,3838 N 83rd Ave, ,Phoenix,AZ,85033,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.491431,-112.238184,2013-10-31T00:00:00.000Z,53292, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6685,-117.2427889996126,32.884099999715254,1686,ELEC,University of California San Diego - Pangea Parking Structure,9500 Gilman Dr, ,La Jolla,CA,92037,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,3, , ,Blink Network,http://www.blinknetwork.com/,GPS,32.8841,-117.242789,2013-02-28T00:00:00.000Z,51056, ,P, , ,2013-02-15T00:00:00.000Z, , , , 
6686,-112.11316740015536,33.64862730030971,1687,BD,City of Phoenix - Fire Station #41,2501 W Morningside Dr, ,Phoenix,AZ,85023,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-9,33.648627,-112.113167,2013-10-31T00:00:00.000Z,53293, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6687,-117.6161299996997,34.13624499990686,1688,ELEC,City of Rancho Cucamonga - Beryl Park West,6505 Carnelian St, ,Rancho Cucamonga,CA,91701,0,909-477-2700,E, ,Public - see hours,24 hours daily, , , , , ,1, , , , ,GPS,34.136245,-117.61613,2013-03-31T00:00:00.000Z,51131,2013-04-16 19:08:53 UTC,LG, , ,2013-02-27T00:00:00.000Z, , , , 
6688,-112.12924200021808,33.62564100023201,1689,BD,City of Phoenix - Fire Station #42,3246 W Greenway, ,Phoenix,AZ,85053,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.625641,-112.129242,2013-10-31T00:00:00.000Z,53294, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6689,-111.69544500008664,32.88026700012198,1690,ELEC,Chevron Discovery Market,2128 E Florence Blvd, ,Casa Grande,AZ,85122,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,2,2, ,Blink Network,http://www.blinknetwork.com/,GPS,32.880267,-111.695445,2013-06-30T00:00:00.000Z,51191,2013-07-16 16:18:16 UTC,P, , ,2013-03-15T00:00:00.000Z, , , , 
6690,-111.9945959999054,33.30563500005523,1691,BD,City of Phoenix - Fire Station #43,4110 E Chandler Blvd, ,Phoenix,AZ,85048,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.305635,-111.994596,2013-10-31T00:00:00.000Z,53295, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6691,-112.1860710002764,33.62537699974877,1692,ELEC,Shell,5904 W Greenway Rd, ,Glendale,AZ,85306,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,2, , ,Blink Network,http://www.blinknetwork.com/,GPS,33.625377,-112.186071,2013-03-31T00:00:00.000Z,51192, ,P, , ,2013-03-15T00:00:00.000Z, , , , 
6692,-112.21241550017515,33.46531299999497,1693,BD,City of Phoenix - Fire Station #44,7117 W McDowell Rd, ,Phoenix,AZ,85035,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.465313,-112.212416,2013-10-31T00:00:00.000Z,53296, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6693,-112.0760060003766,33.466152000014844,1694,ELEC,American Lung Association,102 W McDowell Rd, ,Phoenix,AZ,85003,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,1, , ,Blink Network,http://www.blinknetwork.com/,GPS,33.466152,-112.076006,2013-08-31T00:00:00.000Z,51193,2013-09-12 16:55:04 UTC,P, , ,2013-03-15T00:00:00.000Z, , , , 
6694,-112.02741060031887,33.69819370017916,1695,BD,City of Phoenix - Fire Station #45,20026 N 26th St, ,Phoenix,AZ,85024,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.698194,-112.027411,2013-10-31T00:00:00.000Z,53297, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
6695,-112.0158950000542,33.41362699968635,1696,ELEC,Apollo Group,4015 E Illini Dr, ,Phoenix,AZ,85040,0,888-998-2546,E, ,Public - see hours,24 hours daily, , , , , ,2, , ,Blink Network,http://www.blinknetwork.com/,GPS,33.413627,-112.015895,2013-05-25T00:00:00.000Z,51194,2013-05-28 16:40:36 UTC,P, , ,2013-03-15T00:00:00.000Z, , , , 
6696,-112.05229129980358,33.30680030019373,1697,BD,City of Phoenix - Fire Station #46,15402 S Marketplace NE, ,Phoenix,AZ,85048,0, ,E, ,Private access only, , ,B20, , , , , , , , ,200-8,33.3068,-112.052291,2013-10-31T00:00:00.000Z,53298, ,LG, , ,2008-01-01T00:00:00.000Z, , , , 
